id;dens;mod;cmm;c.aglom;efici_glob;gama1;assort;central_grau;central_prox;centr_autovetor;centr_autovalor;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mf11;mfcc12;label
212;0.004667276;0.859103121;4.070208697;0.787984475;0.26553296;3.079090452;-0.033709378;0.086959896;0.35675187;0.973248768;22.90062169;0.01235909;0.414196421;0.112705001;0.102314732;0.798595105;0.082767144;0.066137364;0.071214679;0.602024987;0.054167409;0.600239601;0.485947801;crackles
213;0.005122918;0.876801326;4.36814667;0.792108363;0.251297187;3.030659828;-0.058252376;0.084397883;0.313708468;0.969196159;22.31100105;0.125755392;0.40255308;0.964467717;0.710587883;0.056881243;0.075201867;0.082378194;0.851271941;0.655233573;0.55101416;0.578618673;0.637763592;crackles
214;0.004529254;0.889079566;4.600638009;0.79186154;0.238590309;3.152878037;-0.019341616;0.068140573;0.315925883;0.972488541;19.66458826;0.122161809;0.632674704;0.933598203;0.051401652;0.375579557;0.702046816;0.921983025;0.999560427;0.736240999;0.527418566;0.507539533;0.586996407;crackles
215;0.006781963;0.858633076;4.035242926;0.805714478;0.274176454;2.879299545;-0.170091824;0.089584546;0.342291914;0.948478208;26.16478789;0.119502983;-0.135296472;0.718601538;0.769590722;0.569372251;0.763770283;0.614319115;0.821407468;0.612505957;0.481285959;0.654269182;0.457558884;crackles
216;0.006418891;0.861202926;3.752052881;0.802202413;0.288479954;2.944937242;-0.108305718;0.113117707;0.364190378;0.96769437;26.8331491;0.121947144;0.154366235;0.831995367;0.782503671;0.515325964;0.778496456;0.614979993;0.889217899;0.636258015;0.464358451;0.775056687;0.049627885;crackles
217;0.00367063;0.914260178;5.447383942;0.794283302;0.20191079;3.217717481;0.054842611;0.02318561;0.270539311;0.987521987;16.16555933;0.138726057;0.902142228;0.090312147;0.684307998;0.055317735;0.582259355;0.545412275;0.620972311;0.603793727;0.597965591;0.554544564;0.055357077;crackles
218;0.007664976;0.868967991;4.285203293;0.800378767;0.26178304;2.348319387;-0.169694463;0.093440869;0.311322335;0.968876573;41.77545453;0.134004745;0.88421938;0.117826767;0.372074674;0.826448833;0.737944761;-0.264777679;0.446203557;0.7815363;0.551984898;0.167545086;0.10272196;crackles
219;0.007728167;0.897646774;4.384363515;0.815366044;0.254203094;2.648773165;-0.247125843;0.103382944;0.295782843;0.976107058;37.40782661;0.142786849;0.018722353;0.303568093;0.06043311;0.563279884;0.575428197;0.758005322;0.752775454;0.047102958;0.364025374;0.392126002;0.540429932;crackles
220;0.006049721;0.827411664;3.603733821;0.804547047;0.302936614;2.979307998;-0.124502099;0.165619578;0.389949982;0.968236717;29.9031698;0.140771419;-0.204853822;0.291493763;0.616859035;0.52839252;0.383881057;0.485722094;0.628317068;0.310730197;0.303473143;0.530655817;0.532943358;crackles
221;0.00480031;0.874304019;4.38038469;0.792046054;0.251133347;2.946415018;-0.04394534;0.083140711;0.336067071;0.972111738;22.70370511;0.012652532;0.479920141;0.914581916;0.064237346;0.034350101;0.478709177;0.597205752;0.695197097;0.731649993;0.693300395;0.590442297;0.583400209;crackles
222;0.004828026;0.87511663;4.220297664;0.789252666;0.257243652;3.072137286;-0.034695988;0.088378925;0.330755389;0.965194418;21.79031501;0.11266319;-0.150870708;0.41831675;0.543615979;0.365908928;0.545454221;0.646810061;0.682623334;0.614784639;0.044008815;0.333476012;0.476434391;crackles
223;0.004346332;0.866898479;4.40696045;0.793726317;0.247086445;3.113661482;0.004496581;0.08359469;0.350586478;0.977575656;22.18871914;0.113485296;0.33914668;0.98777109;0.841436481;0.673133616;0.697375372;0.662105403;0.734478779;0.722721647;0.73065667;0.068350338;0.651625166;crackles
224;0.005523129;0.860399088;4.088388348;0.796671708;0.268545622;2.980468289;-0.117194295;0.083471079;0.351064969;0.955495983;23.56940082;0.112958619;0.193351815;0.773265119;0.715501889;0.061650918;0.700756429;0.065703586;0.678718008;0.595634959;0.606856519;0.607212573;0.672810083;crackles
225;0.007519193;0.846678554;4.0853779;0.803935502;0.276188159;2.840083395;-0.175404118;0.125182229;0.318924349;0.968252821;30.2273463;0.146170468;0.137905582;0.39049885;0.537203981;0.570625651;0.034092537;0.527218532;0.989738474;0.754959531;0.772745186;0.174972862;0.705430958;crackles
226;0.009494748;0.807609213;3.511826723;0.797641297;0.316151463;2.322991712;-0.241252827;0.218519997;0.387705471;0.963203929;55.55597492;0.121052169;0.647741593;0.039861265;0.043898017;0.726996217;0.071413575;0.433152642;0.527603885;0.649728555;0.382792835;0.325783299;0.230652965;crackles
227;0.004913944;0.824199955;3.850402705;0.794733345;0.28143823;2.879425341;-0.063504504;0.145165045;0.374668095;0.957420701;26.36791298;0.125765794;0.418723312;0.991841797;0.080655231;0.658343145;0.677820754;0.623995521;0.667577166;0.643976328;0.668676481;0.065436636;0.66327582;crackles
228;0.00451207;0.867320418;4.235966298;0.773535359;0.256382957;3.114371638;-0.041300427;0.082375766;0.360026106;0.968632377;20.84865189;0.136801334;-0.025185318;0.682051562;0.851402573;0.077613801;0.739046489;0.071374317;0.783451156;0.568924694;0.480408635;0.522400193;0.0513952;crackles
229;0.003587484;0.886036059;5.170615559;0.782487201;0.212285788;3.103631232;0.093129877;0.035380394;0.277583084;0.972035771;15.66678798;0.1099366;-0.294847766;0.430991425;0.619080246;0.349601618;0.581487849;0.473353373;0.429582682;0.427199898;0.297734618;0.333929835;0.428242457;crackles
230;0.005369585;0.781614935;3.345904493;0.793156151;0.321026793;2.957250483;-0.080116603;0.258980073;0.460197529;0.975251619;34.92824389;0.930411736;0.001030066;0.883184797;0.613606054;0.569475766;0.589563494;0.064208192;0.670798198;0.673028175;0.690266206;0.065466317;0.645576344;crackles
231;0.004851861;0.817490931;3.468984784;0.793975278;0.307647142;2.983198382;-0.058722881;0.199992794;0.39718923;0.975062554;31.68887356;0.946922047;0.114023963;0.87778559;0.614950559;0.600022187;0.600303469;0.632737317;0.654719677;0.649428452;0.655991401;0.00621861;0.631363704;crackles
232;0.004387351;0.88000166;4.642024334;0.795236658;0.236089542;3.15912976;-0.04289137;0.046692165;0.303779716;0.970323653;18.09189423;0.142506361;0.301726977;0.809824523;0.626168668;0.055211733;0.741008952;0.721041511;0.692495743;0.588348164;0.542301307;0.492354569;0.486243277;crackles
233;0.004125163;0.885657596;4.447248136;0.788627567;0.243368531;3.226157756;0.002724398;0.062225548;0.356160952;0.971768762;18.40145556;0.142875519;0.902343832;0.816633463;0.089695136;0.782409082;0.806999166;0.655452688;0.622289784;0.580726593;0.540368474;0.446910779;0.404671588;crackles
234;0.005095202;0.797329417;3.424025387;0.795793593;0.316602904;2.933646894;-0.089069907;0.252408747;0.42827912;0.973206582;32.41583273;0.118125193;0.137327427;0.11368262;0.251890177;0.235355553;0.584804827;0.505139893;0.33361673;0.310964302;0.337416071;0.215957717;0.264933843;crackles
235;0.004368504;0.879544766;4.27209778;0.791800776;0.252410017;3.131271884;-0.016907927;0.090944819;0.34627916;0.980371876;21.60480186;0.142839223;0.935002881;0.787807974;0.868669544;0.768492493;0.797150839;0.633594968;0.005992071;0.583228332;0.567567974;0.046244495;0.404590908;crackles
236;0.004922813;0.841917365;3.685504282;0.792542094;0.293213487;2.991623891;-0.053024307;0.203607993;0.437092492;0.979714908;28.76040436;0.117014313;0.012455225;0.115056465;0.45838726;0.42432588;0.686982768;0.494435408;0.026325625;0.274408951;0.266022389;0.194403788;0.341257818;crackles
237;0.004799756;0.880718638;4.17779219;0.794693534;0.259111461;3.021637781;-0.038263615;0.079455115;0.346111507;0.967679103;20.62957334;0.013120294;0.423929625;0.799469061;0.574839031;0.557128897;0.837404364;0.804111705;0.068204679;0.539048568;0.049212576;0.455707917;0.5566648;crackles
238;0.004174496;0.884465362;4.446983177;0.788581306;0.242447919;3.149526188;0.043173109;0.057963471;0.346019674;0.968731679;18.60169318;0.142991913;0.129794773;0.082658883;0.883925289;0.772861309;0.793612611;0.639356041;0.06052613;0.569945859;0.547721464;0.454807493;0.400793636;crackles
239;0.004081927;0.874464442;4.261759375;0.786709401;0.252626881;3.113794774;0.004458313;0.106502591;0.357489937;0.9804856;21.12256413;0.13874225;-0.555361045;0.067492467;0.750079279;0.695711435;0.706141968;0.558612308;0.543093011;0.476359276;0.466050458;0.377575439;0.324080148;crackles
240;0.005642305;0.820323813;3.726580749;0.801926207;0.291456633;2.836874255;-0.102105239;0.161287658;0.41038714;0.974187169;35.03415535;0.108095371;0.639931433;0.110232298;0.936966958;0.822851044;0.736673636;0.626303368;0.627325814;0.535689339;0.567147256;0.443722521;0.446955637;crackles
241;0.006112358;0.813338085;3.411494138;0.800117348;0.318170123;2.910716218;-0.098167165;0.264556415;0.47768184;0.976988856;33.22297509;0.144120495;-0.104164137;-0.149379187;0.453276369;0.616508614;0.160541054;0.117193369;0.640364218;0.69982041;0.468480921;0.540223721;0.647925947;crackles
242;0.005106843;0.893480664;4.409646074;0.793213786;0.24744501;3.054026608;-0.055821123;0.068616169;0.3104741;0.97610305;21.89954537;0.137087191;0.724732529;0.799319688;0.790950123;0.70217221;0.78136868;0.731803583;0.747069261;0.665923519;0.610638229;0.532851351;0.486917883;crackles
243;0.004387905;0.908310297;5.305479892;0.791304261;0.208385446;3.17555417;-0.019764541;0.035633159;0.271607235;0.984510112;18.05090682;0.142260591;0.451977603;0.824471898;0.077116778;0.000700823;0.766983935;0.680016389;0.663244185;0.663536073;0.650728183;0.06285948;0.656813351;crackles
244;0.005405615;0.875900375;4.090423769;0.794125669;0.264870518;3.001781347;-0.069808823;0.084115185;0.342742673;0.96374643;23.66759034;0.136779506;0.164035744;0.721247958;0.75260607;0.694117987;0.758247241;0.672803004;0.649767711;0.565328443;0.54874953;0.528297622;0.513808873;crackles
245;0.006009257;0.820299663;3.568607855;0.80114118;0.304486435;2.965363473;-0.078371626;0.216739558;0.43700868;0.975865422;32.5913881;0.141844715;-0.195823158;0.232692475;0.581844133;0.701344987;0.595556185;0.297230597;0.617850119;0.069412105;0.47201218;0.392603793;0.52777605;crackles
246;0.004636789;0.887401524;4.499854217;0.798447848;0.242137104;3.117900798;-0.042562585;0.068033037;0.29541221;0.979444535;21.30901545;0.140465707;-0.518608925;0.708636443;0.077552026;0.72323921;0.770480567;0.689426991;0.705503129;0.645201729;0.627429187;0.573953373;0.544935029;crackles
247;0.004992655;0.899021971;4.756138688;0.794878222;0.230003843;3.01299644;-0.017321101;0.053985754;0.281066014;0.981796496;27.6498622;0.142819122;0.436274348;0.68920483;0.640221573;0.679361435;0.774728947;0.636359178;0.628525037;0.006182639;0.61795165;0.685206159;0.699626149;crackles
248;0.005688867;0.865433363;3.807609545;0.800774896;0.283355433;2.905661677;-0.085507247;0.114374324;0.362780398;0.967632817;25.26156005;0.136807519;-0.053395693;0.64751685;0.683426323;0.689083773;0.793965779;0.677342346;0.635452742;0.552264429;0.562413033;0.612103232;0.568627083;crackles
249;0.006020897;0.845591236;4.105409495;0.805606081;0.272711357;2.936811727;-0.110770164;0.128786896;0.324499412;0.96956707;27.9651386;0.142252706;-0.19303842;0.151978372;0.545683643;0.729808886;0.060231092;0.246247336;0.590248771;0.070484407;0.436040487;0.427799415;0.571590993;crackles
250;0.004645658;0.881581157;4.900324825;0.802214437;0.231714468;3.101238;-0.031697082;0.05222638;0.262191587;0.967358609;19.92857344;0.140419185;-0.564996986;0.069325242;0.075156196;0.695787547;0.075050899;0.677926976;0.712791356;0.066218239;0.659262037;0.614241303;0.589353071;crackles
251;0.006398936;0.879159122;4.093971342;0.814791413;0.267926264;3.000504486;-0.143231589;0.078382528;0.366050111;0.961116444;24.74159721;0.140588512;-0.864722681;0.055411417;0.61268956;0.498863209;0.599179957;0.056385641;0.56875045;0.522147246;0.610916533;0.499649218;0.448474223;crackles
252;0.005824672;0.890592671;4.44825088;0.813394986;0.24683887;2.968582617;-0.106903733;0.057366481;0.299891629;0.976995345;23.57000771;0.143517967;0.907058429;0.658183371;0.671201719;0.511716889;0.645202167;0.064504757;0.614931443;0.529370692;0.659117543;0.049332687;0.424328155;crackles
253;0.005189989;0.8989631;4.645304731;0.801886562;0.236284088;2.992714266;-0.084927753;0.053261828;0.309314666;0.972198325;20.64952286;0.141560623;0.12133146;0.817722556;0.806970541;0.716093942;0.769034434;0.68354165;0.689328218;0.641271905;0.646094785;0.595470806;0.00548516;crackles
254;0.006298606;0.876628139;4.062242177;0.820478241;0.268367939;2.880141487;-0.13509407;0.064264849;0.326813259;0.946405131;23.85454338;0.124736194;0.37418884;0.926724139;0.812883436;0.691708152;0.804283141;0.744625868;0.007234196;0.673028106;0.688660635;0.680789549;0.664447679;crackles
255;0.005162828;0.850849105;3.756474599;0.801997432;0.287599511;3.037258256;-0.0961681;0.117006735;0.374067549;0.970934208;26.83499869;0.141415181;-0.104539122;0.574260798;0.066422787;0.618013592;0.071769716;0.644623977;0.626794153;0.570431401;0.584712529;0.533410848;0.505416269;crackles
256;0.006881184;0.796162428;3.37182506;0.806710981;0.323631787;2.71631771;-0.129193665;0.274319448;0.415201131;0.971098822;41.0982621;0.115801494;0.444764431;0.612835721;0.324040036;0.507105295;0.711975834;0.045655816;0.277257087;0.263383572;0.418934019;0.50467617;0.603880956;crackles
257;0.004463845;0.890329024;4.637854827;0.7923463;0.235446008;3.075530564;-0.003962783;0.050828414;0.305002041;0.95828383;18.67256656;0.104561079;0.105405286;0.911826634;0.579328141;0.727292817;0.734775173;0.701022122;0.743378655;0.663704561;0.739393301;0.640455287;0.714505837;crackles
258;0.00541393;0.856112403;4.350473102;0.798962723;0.257350547;2.937411261;-0.09222773;0.090425986;0.32774049;0.964319291;24.54251052;0.11334825;0.064864918;0.63218741;0.116144556;0.189499599;0.639252201;0.926906762;0.077397602;0.372784508;0.400744742;0.566042775;0.712410092;crackles
259;0.004100219;0.886605027;4.318075996;0.788666438;0.248805837;3.137767593;0.021704372;0.08331421;0.39058863;0.978227205;19.12299383;0.840637207;0.11487972;0.805068958;0.728634919;0.760731741;0.755255172;0.680213843;0.703249879;0.59351517;0.627207045;0.515962684;0.522504721;crackles
260;0.004490452;0.863788085;3.972864388;0.794282169;0.270800432;3.138122514;-0.038083861;0.114519553;0.350145925;0.97179817;22.21002797;0.11351112;0.270416645;0.933375026;0.767152245;0.55591555;0.63764518;0.645634256;0.692110146;0.628602077;0.56360329;0.500114883;0.532976072;crackles
261;0.004180594;0.889168038;4.742178986;0.796704156;0.229468257;3.133910176;0.027106059;0.038473435;0.286583494;0.965786587;17.04734373;0.120023576;0.172101192;0.894452163;0.817941636;0.698798659;0.70294897;0.639408707;0.655345909;0.614813474;0.638393087;0.614286094;0.653121707;crackles
262;0.005236551;0.884732929;4.379931266;0.809746259;0.249311326;3.174451144;-0.094051089;0.065853496;0.318493987;0.975505864;22.72979081;0.011787577;0.314922622;0.749982572;0.460035218;0.305769522;0.542461258;0.661776719;0.703125129;0.529648378;0.003409972;0.239208329;0.297342339;crackles
263;0.005005959;0.874670363;4.387560766;0.790778004;0.252720876;2.827656066;-0.066645025;0.128222056;0.323148981;0.976755686;24.93246661;0.133113438;0.124445907;0.143574966;0.564728056;0.480459599;0.90730026;0.14135881;0.183493581;0.430007157;0.046189589;0.00479137;0.101228179;crackles
264;0.006906128;0.855488503;4.64249217;0.813398761;0.250055071;2.795710213;-0.172718068;0.112103877;0.271208774;0.975389512;32.71442014;0.364677009;0.192940671;0.71010317;0.541058565;0.461837563;0.685158573;0.781882684;0.782382381;0.470892013;0.361747349;0.307243117;0.489464088;crackles
265;0.00436019;0.883185787;4.536659738;0.788505541;0.239267968;3.000923051;-0.002612409;0.0635703;0.312984664;0.973295229;19.91248379;0.012654269;0.952508687;0.012418338;0.666823317;0.316472973;0.51926058;0.75934124;0.982252301;0.929461008;0.700979121;0.387048068;0.226918672;crackles
266;0.006203819;0.894040596;4.276130928;0.775916815;0.256884533;2.442252577;-0.049957408;0.097534991;0.36748364;0.963557557;27.34535209;0.01119263;0.143860898;0.976536946;0.125858228;0.27166106;0.242746747;0.050682274;0.365414765;0.523858391;-0.093058178;-0.298464648;0.4091767;crackles
267;0.004356309;0.879959511;4.678548266;0.791159948;0.234503343;2.95111948;0.000793399;0.061994401;0.300353013;0.978888032;19.83615512;0.107708593;0.736798299;0.131112962;0.954118628;0.067061447;0.617443385;0.005485823;0.570353396;0.539757407;0.490457634;0.411094409;0.037358298;crackles
268;0.004354092;0.889025458;4.685038663;0.784368316;0.233024187;3.01819691;-0.006878251;0.061470026;0.294342101;0.982121569;20.44652093;0.128759581;0.688723076;0.010678549;0.484750862;0.012659326;0.400801249;0.755860974;0.10743768;0.099915405;0.706562253;0.371419662;0.21839983;crackles
269;0.004345223;0.877129671;4.286653363;0.790494825;0.252627362;2.905821646;-0.015427931;0.104132923;0.342333988;0.973880317;20.81387491;0.122301739;0.453928486;0.120855927;0.110227815;0.822097025;0.768286942;0.688993374;0.708145274;0.62168037;0.048020208;0.286188557;0.154820206;crackles
270;0.004777029;0.882184907;4.732664837;0.787373873;0.232436356;2.994588071;-0.053510405;0.047355672;0.301463623;0.94545868;19.21143955;0.121913435;0.281157782;0.783801303;0.475083525;0.223241354;0.42579478;0.683596548;0.959016405;0.935854724;0.772086102;0.045299191;0.214946594;crackles
271;0.006027549;0.844095148;4.029175466;0.809861781;0.275746385;2.87170141;-0.145710531;0.10297719;0.342858304;0.960492236;27.18081618;0.118601132;0.207891196;0.776583899;0.544073761;0.345372948;0.508769035;0.610446836;0.705068307;0.067057933;0.67268074;0.620172763;0.649413651;crackles
272;0.004136803;0.864707015;4.547695463;0.771130841;0.239415556;2.879479866;0.014885494;0.064320279;0.317014435;0.969241769;20.57514289;0.125125551;0.020586625;0.377588491;-0.198821192;0.24504002;0.650829072;0.603079638;0.21164958;0.544879488;0.396456359;0.207720827;0.3794393;crackles
273;0.004413403;0.88795126;4.408256977;0.791347399;0.246282036;3.052794259;-0.029067499;0.080894654;0.347822648;0.975593317;19.17851837;0.011990728;-0.13830933;0.765176816;0.63016515;0.594647746;0.551519573;0.572445926;0.615779423;0.583534011;0.674191213;0.515307769;0.680968354;crackles
274;0.005535323;0.721709708;2.925502065;0.813575637;0.373403129;3.179016246;-0.113953639;0.52105762;0.571318581;0.975176272;41.62109042;0.119550631;0.678496893;0.457779271;0.198280813;0.208380424;0.515746531;0.566519211;0.054219986;0.439285283;0.044633713;0.441000766;0.452449823;crackles
275;0.00596713;0.817140162;3.601188991;0.827394053;0.304621682;3.107965878;-0.176192596;0.164122391;0.368925617;0.974185381;29.79254842;0.130311378;-0.405858245;0.704274267;0.000736187;0.064769732;0.681727683;0.616552645;0.617791907;0.552126131;0.533041534;0.445543335;0.444955101;crackles
276;0.005896732;0.86464623;3.74003991;0.81343766;0.289312226;2.930240049;-0.142800681;0.124171725;0.380919993;0.973786052;27.34598802;0.134366359;-0.146921576;0.479074655;0.283154238;0.282041422;0.355102854;0.463749637;0.52557316;0.434535825;0.521441704;0.349971102;0.561074878;crackles
277;0.005658934;0.860455874;4.037073252;0.801532564;0.271516268;2.868481569;-0.097368174;0.108085142;0.354135011;0.975535245;27.92279;0.123704057;0.24312279;0.083877892;0.65022586;0.044246731;0.536423549;0.602176192;0.723252374;0.728614455;0.678039448;0.56386838;0.552988874;crackles
278;0.00605471;0.670755977;2.649728112;0.827295035;0.406678206;3.184128892;-0.180906764;0.501580887;0.490831039;0.966891241;47.24103179;0.127065601;0.310658893;0.821623926;0.278941058;0.337203562;0.539169818;0.844310396;0.798575767;0.543698852;0.431606397;0.151626351;0.403978563;crackles
279;0.005348521;0.836546721;3.516506749;0.807088646;0.306707333;2.982360433;-0.070782986;0.250575649;0.46693992;0.980214295;29.85880248;0.116058043;-0.633452224;0.754976545;0.63137873;0.619838469;0.537243138;0.549174411;0.553409974;0.50453699;0.566600305;0.436755562;0.586247322;crackles
280;0.006623985;0.708288265;2.783783155;0.825292234;0.390412036;2.932335526;-0.155352742;0.50048502;0.546728656;0.969740789;45.32678585;0.136003457;0.070673842;-0.434252636;0.475274372;0.565115301;0.248609877;0.638346679;0.688654202;0.378670601;-0.018355526;0.309257577;0.682026932;crackles
281;0.004264294;0.893415152;4.771929825;0.791965211;0.22774986;3.054361938;0.0237739;0.047868407;0.319115898;0.972912971;18.25918799;0.142601313;0.325851463;0.835446305;0.510420765;0.371465456;0.581551335;0.769086808;0.831134681;0.687551276;0.569424992;0.566555999;0.679117885;crackles
282;0.004534242;0.853685117;4.2419556;0.795016314;0.262059327;3.068634884;-0.056114954;0.116582135;0.327311372;0.968790651;23.83466485;0.014076241;-0.310481472;0.693392147;0.695884469;0.607299247;0.598539047;0.524943178;0.516081249;0.429065292;0.410063516;0.364059668;0.367225089;crackles
283;0.005602949;0.856556246;3.934249605;0.799667764;0.27649919;2.940061056;-0.118557779;0.10866772;0.379873277;0.974157493;25.68787646;0.129843237;-0.467288036;0.62432714;0.444946334;0.473499417;0.491286973;0.683695922;0.692104307;0.632523809;0.054290238;0.515834475;0.584361023;crackles
284;0.004531471;0.867891951;4.067441035;0.789146571;0.265609015;3.046608639;-0.029444883;0.122904022;0.394224111;0.979096636;22.75167907;0.118055599;0.322927895;0.860969639;0.53967439;0.331202725;0.475841385;0.575707169;0.670959929;0.611531053;0.546463462;0.043527946;0.38483068;crackles
285;0.004597988;0.879238043;3.996057759;0.799346854;0.26790419;3.062199971;-0.028019694;0.100720601;0.347983829;0.976501475;21.13071207;0.008998187;0.362628764;0.867474234;0.757214161;0.71052975;0.716875913;0.666225499;0.702304491;0.620086802;0.006599604;0.581667011;0.630866909;crackles
286;0.004507636;0.871067265;4.497677448;0.79502224;0.240850544;3.035158671;0.007093462;0.066055819;0.319891598;0.974424884;21.37840757;0.128374314;0.753672969;0.115892652;0.66860011;0.383704436;0.413977121;0.309851769;0.236456982;0.999193793;0.685977111;0.167585111;0.502599555;crackles
287;0.004520385;0.855982777;4.665655054;0.788537479;0.241635673;2.908617948;-0.014543565;0.129234223;0.335654709;0.98097223;26.45733085;0.131639695;0.010284161;0.11987334;0.580506157;0.031344932;0.353559982;0.209710434;0.140324328;0.380454084;0.051302922;0.47238556;0.37897479;crackles
288;0.004764835;0.826037171;3.467699897;0.786603941;0.312732151;2.952525586;-0.053683121;0.333834428;0.514714435;0.97993969;33.68504457;0.12455673;-0.102943026;0.767242186;0.610744664;0.624991326;0.550218314;0.581258903;0.601329784;0.053425455;0.060972293;0.440073674;0.588437873;crackles
289;0.004666168;0.880899166;4.491086722;0.793185645;0.244913146;2.932100752;-0.051283834;0.072216402;0.338839818;0.972675135;21.12115564;0.126107934;0.451437901;0.928151933;0.616543789;0.391563647;0.502841759;0.059161707;0.705155131;0.726017659;0.779888476;0.733758091;0.746866769;crackles
290;0.003913971;0.897131971;4.994069455;0.786743915;0.217897562;3.150936489;0.046532249;0.035580499;0.279975166;0.962259595;16.01375469;0.141469121;-0.41237469;0.710134348;0.734018257;0.061766162;0.644115588;0.566787705;0.580311605;0.538297907;0.527116567;0.459764029;0.490371658;crackles
291;0.004300324;0.857026753;4.167410548;0.796048035;0.260207532;3.161856188;-0.050086032;0.094699149;0.342622953;0.973759977;21.0262737;0.139190686;-0.580354971;0.704041209;0.754902096;0.067587884;0.674623662;0.580227539;0.569425187;0.487030817;0.47214241;0.395331145;0.394060933;crackles
292;0.006690502;0.844685369;3.47792855;0.807213487;0.310027122;2.848222456;-0.152141813;0.146021452;0.377485049;0.971317086;31.4405523;0.140906839;0.780205123;0.828543262;-0.169364309;-0.438745293;0.464872242;0.249323365;0.019791894;-0.149589843;-0.111886278;0.257822415;0.212079823;crackles
293;0.005856822;0.7960019;3.685039217;0.78386984;0.300127674;2.636047155;-0.125439255;0.220578144;0.390535799;0.968995616;38.65575637;0.132902988;0.223374803;0.01366429;0.412147954;0.264426816;-0.263757424;0.387495949;0.189472716;-0.892345658;0.028549888;0.127002448;0.056858155;crackles
294;0.004218287;0.880575303;4.553542862;0.791108157;0.237417411;3.126951418;0.033245425;0.04528145;0.311706761;0.959254639;18.19911562;0.134153973;0.890735323;0.589014528;0.358236913;0.303247347;0.502190138;0.575636695;0.61895798;0.059773887;0.5563593;0.479237192;0.426946599;crackles
295;0.004556969;0.851449958;4.152888224;0.785235195;0.260170995;2.97884635;0.007509633;0.089703168;0.377159313;0.971186102;23.17316967;0.141847464;0.120260426;0.690770901;0.518884717;0.458829271;0.501038926;0.634454282;0.654516481;0.667196444;0.56848247;0.546021153;0.044690768;crackles
296;0.004578033;0.861005487;4.647084061;0.798038316;0.241365162;3.08879754;-0.048665054;0.087049139;0.294593009;0.972821572;22.26433899;0.131134002;0.999870903;0.910584209;0.827207483;0.750300402;0.670668782;0.657412894;0.589035018;0.610266475;0.543376695;0.055044108;0.481763086;crackles
297;0.007393919;0.881131904;3.96024057;0.825378527;0.275494382;2.885170662;-0.147211827;0.08370666;0.350292405;0.964194296;25.3697792;0.313562277;0.208444079;0.007965943;0.47545876;0.554732333;0.057533354;0.779918039;0.7373361;0.661634563;0.363583417;0.465492562;0.531855721;crackles
298;0.005864028;0.86201303;4.11787201;0.802046188;0.267819802;2.976833324;-0.115716036;0.096821596;0.328355464;0.978092527;26.8553276;0.339288108;0.780466303;0.141559024;0.696284973;0.597952645;0.778812879;0.770766534;0.976384605;0.726614811;0.678816236;0.040169517;0.04324397;crackles
299;0.007175522;0.859393781;3.961194535;0.815618955;0.278689403;2.920888564;-0.180420325;0.095510102;0.331888386;0.95832612;28.20826668;0.297890014;0.329990132;0.119173252;0.498318943;0.410078385;0.672936393;0.81749496;0.001110219;0.797705921;0.717455725;0.403871747;0.420106026;crackles
300;0.006962113;0.826345117;3.329587872;0.815290784;0.324021602;2.816027336;-0.143953205;0.188403869;0.414259741;0.966399362;34.23037;0.11924621;0.925323768;0.793126552;0.752168052;0.561035191;0.570534842;0.466752356;0.482841778;0.464723472;0.447532567;0.428473044;0.442412112;crackles
301;0.006895596;0.844312995;3.764076938;0.813823111;0.292900438;2.833434806;-0.192935584;0.113167595;0.333626827;0.974528245;32.51320353;0.123674731;-0.823250101;0.540651703;0.518188773;0.503259374;0.706069859;0.678592962;0.641258815;0.528483685;0.492547979;0.5804893;0.60012032;crackles
302;0.006589063;0.868517145;3.877445193;0.810452162;0.284449939;2.816007758;-0.182305426;0.109261384;0.337996996;0.971933526;29.96405664;0.130178487;0.159305193;0.896784986;0.083976115;0.579310562;0.515801586;0.036953326;0.366595827;0.332340794;0.324673027;0.033096045;0.366766109;crackles
303;0.005574125;0.85284823;3.990233641;0.794552988;0.275144577;2.793524775;-0.122537121;0.105536986;0.336255023;0.956327671;26.59370511;0.139738785;0.166273164;0.75343247;0.767464037;0.062166268;0.061437888;0.504565154;0.506183492;0.433016289;0.408232748;0.358134311;0.348933277;crackles
304;0.006725423;0.877867458;3.893926443;0.815440808;0.281549904;2.791514789;-0.179968333;0.111757989;0.386389907;0.972825577;32.50606224;0.130463546;0.185187074;0.901886937;0.813368655;0.53730411;0.480183604;0.356684092;0.370227129;0.350629811;0.034947974;0.332443276;0.348246333;crackles
305;0.005255398;0.853358508;3.862738838;0.790603159;0.280623144;2.850708253;-0.093584612;0.125339652;0.389212001;0.97436434;27.77990228;0.140199333;0.66399513;0.784702369;0.766028356;0.590577826;0.562119841;0.441745288;0.441222622;0.378506208;0.360725676;0.323888798;0.316216142;crackles
306;0.007511987;0.825148476;3.383231063;0.817745359;0.321738295;2.841870014;-0.168202752;0.20839112;0.371023639;0.972058341;36.62984629;0.134116867;0.190665145;0.28973689;0.319763643;0.516673469;0.063995615;0.482977644;0.50488637;0.584109042;0.619912818;0.566819836;0.6435917;crackles
